match_id,round_num,n_ticks,bomb_plant_tick,winning_side,ct_freeze_time_end_eq_val,t_freeze_time_end_eq_val,ct_flash_opp,t_flash_opp,ct_flashed,t_flashed,ct_avg_flash_duration,t_avg_flash_duration,ct_kills,t_kills,ct_first_kill,ct_hs_prob,t_hs_prob,ct_trade_prob,t_trade_prob,ct_flash_kill_prob,t_flash_kill_prob,ct_assist_prob,t_assist_prob,ct_kast_prob,t_kast_prob,ct_shot_fires,t_shot_fires,ct_shot_connected_prob,t_shot_connected_prob,ct_he_grenade,ct_decoy_grenade,ct_flashbang,ct_smoke_grenade,t_flashbang,t_smoke_grenade,t_he_grenade,t_decoy_grenade,ct_grenade_connected_prob,t_grenade_connected_prob,ct_fire_grenade,t_fire_grenade,round_end_reason_BombDefused,round_end_reason_CTWin,round_end_reason_TargetBombed,round_end_reason_TargetSaved,round_end_reason_TerroristsWin,freeze_time_end_eq_val_diff
5173e846-4ae1-484f-b5c6-b2f0b51b12f8,12,181426,-1,1,31950,25250,1,3,3,1,1.3919988870620728,4.401000499725342,5,5,1,0.4,0.6,0.2,0.4,0.0,0.0,0.2,0.0,0.6,0.4,95,113,0.17894736842105263,0.10619469026548672,4,0,1,5,1,5,2,0,0.0,0.2,4,2,0,1,0,0,0,6700
5173e846-4ae1-484f-b5c6-b2f0b51b12f8,13,195162,192162,0,32650,11550,1,8,5,4,2.2125988006591797,2.4215893745422363,4,5,1,0.5,0.0,0.0,0.6,0.0,0.2,0.75,0.0,0.6,0.6,102,97,0.16666666666666666,0.21649484536082475,5,0,1,4,3,4,1,0,0.0,0.18181818181818182,5,3,0,0,0,0,1,21100
5173e846-4ae1-484f-b5c6-b2f0b51b12f8,14,210564,-1,1,27950,26850,0,10,5,5,1.5260437726974487,0.9911435842514038,5,4,1,0.6,0.5,0.0,0.75,0.0,0.25,0.2,0.0,0.8,0.6,71,60,0.28169014084507044,0.18333333333333332,2,0,0,2,3,5,2,0,0.0,0.0,3,2,0,1,0,0,0,1100
5173e846-4ae1-484f-b5c6-b2f0b51b12f8,15,219399,-1,1,22850,18550,0,6,4,2,1.7099213600158691,2.038769245147705,5,4,1,0.2,0.25,0.4,0.5,0.2,0.0,0.4,0.25,0.8,0.6,94,76,0.2127659574468085,0.21052631578947367,3,0,0,4,3,2,2,0,0.0,0.0,3,1,0,1,0,0,0,4300
5173e846-4ae1-484f-b5c6-b2f0b51b12f8,16,259177,255477,0,4400,4350,0,1,1,0,3.2035579681396484,0.0,4,5,0,0.75,0.8,0.25,0.2,0.0,0.0,0.0,0.2,0.6,0.8,54,93,0.2777777777777778,0.21505376344086022,1,0,0,1,1,1,0,0,0.0,0.0,0,1,0,0,0,0,1,50
5173e846-4ae1-484f-b5c6-b2f0b51b12f8,17,269965,269273,0,11500,19050,2,3,4,1,1.1244471073150635,5.025245189666748,2,5,1,0.5,0.2,0.5,0.2,0.0,0.0,0.5,0.4,0.4,0.8,33,123,0.30303030303030304,0.17886178861788618,2,0,1,3,2,2,1,0,0.0,0.0,0,1,0,0,0,0,1,-7550
b031cb9a-d528-4e70-975f-b9ffe678c732,1,12624,11388,0,4200,4200,0,1,1,0,3.6023950576782227,0.0,1,5,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.8,34,50,0.2647058823529412,0.22,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0
b031cb9a-d528-4e70-975f-b9ffe678c732,2,23823,-1,0,9900,20500,0,12,10,2,3.2764320373535156,2.18335223197937,2,5,1,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.2,0.4,0.6,22,129,0.2727272727272727,0.20155038759689922,2,0,0,2,4,4,0,0,0.0,0.0,0,3,0,0,0,0,1,-10600
b031cb9a-d528-4e70-975f-b9ffe678c732,3,40862,41493,0,1900,19100,0,4,3,1,2.6708412170410156,3.613753080368042,4,5,1,0.5,0.0,0.0,0.4,0.0,0.0,0.25,0.2,0.8,0.6,62,87,0.25806451612903225,0.21839080459770116,0,0,0,0,1,4,1,0,0.0,0.0,0,3,0,0,0,0,1,-17200
b031cb9a-d528-4e70-975f-b9ffe678c732,4,62132,56879,0,28400,26950,4,1,1,4,0.16986025869846344,2.049776554107666,2,2,0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.6,0.6,24,75,0.16666666666666666,0.08,3,0,2,5,2,4,2,0,0.0,0.0,2,4,0,0,1,0,0,1450
b031cb9a-d528-4e70-975f-b9ffe678c732,5,72103,71240,0,29600,27250,4,2,2,4,1.5805423259735107,2.9152541160583496,1,5,0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.8,31,70,0.22580645161290322,0.21428571428571427,2,0,3,3,4,4,1,0,0.0,0.0,1,4,0,0,0,0,1,2350
b031cb9a-d528-4e70-975f-b9ffe678c732,6,86294,-1,0,5350,27250,0,21,10,11,2.64213228225708,1.2865126132965088,3,5,0,0.6666666666666666,0.8,0.0,0.0,0.0,0.2,0.3333333333333333,0.4,0.4,0.6,50,84,0.3,0.16666666666666666,2,0,1,2,4,5,1,0,0.0,0.0,0,4,0,0,0,0,1,-21900
b031cb9a-d528-4e70-975f-b9ffe678c732,7,97596,97353,0,30950,29400,1,4,5,0,1.6025619506835938,0.0,2,5,0,0.0,0.4,0.5,0.0,0.0,0.2,0.5,0.2,0.4,0.6,54,87,0.07407407407407407,0.11494252873563218,2,0,3,3,3,3,2,0,0.0,0.0,4,3,0,0,0,0,1,1550
b031cb9a-d528-4e70-975f-b9ffe678c732,8,112638,107386,0,6400,27850,1,6,3,4,2.4576542377471924,2.284492015838623,0,4,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.2,1.0,12,97,0.16666666666666666,0.061855670103092786,1,0,2,1,8,4,2,0,0.0,0.0,0,5,0,0,1,0,0,-21450
b031cb9a-d528-4e70-975f-b9ffe678c732,9,125999,-1,1,30600,28350,3,14,10,7,2.5823097229003906,2.6748831272125244,5,1,1,0.2,0.0,0.2,1.0,0.6,0.0,0.6,1.0,0.8,0.2,126,62,0.1349206349206349,0.04838709677419355,3,0,4,3,6,4,1,0,0.0,0.0,5,5,0,1,0,0,0,2250
b031cb9a-d528-4e70-975f-b9ffe678c732,10,140332,-1,1,26050,27550,6,23,18,11,1.981675624847412,2.1775033473968506,5,1,1,0.2,1.0,0.2,1.0,0.2,1.0,0.2,0.0,1.0,0.2,93,36,0.13978494623655913,0.19444444444444445,2,0,7,4,8,4,0,0,0.0,0.0,4,4,0,1,0,0,0,-1500
b031cb9a-d528-4e70-975f-b9ffe678c732,11,154257,-1,1,32700,25800,3,8,9,2,2.2162296772003174,0.4903707206249237,5,0,1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.0,72,16,0.1527777777777778,0.0625,4,0,5,3,2,3,0,1,0.0,0.0,4,1,0,1,0,0,0,6900
b031cb9a-d528-4e70-975f-b9ffe678c732,12,172047,-1,1,33000,4500,2,0,0,2,0.0,2.797213554382324,5,3,1,0.8,0.6666666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.6,80,27,0.175,0.2962962962962963,4,0,4,5,0,0,0,0,0.0,0.0,5,0,0,1,0,0,0,28500
b031cb9a-d528-4e70-975f-b9ffe678c732,13,192750,188532,0,34100,24350,4,21,17,8,2.7138864994049072,2.0932464599609375,3,5,1,0.0,0.6,0.3333333333333333,0.2,0.6666666666666666,0.2,0.3333333333333333,0.2,0.6,0.6,55,44,0.16363636363636364,0.18181818181818182,2,0,3,1,6,3,1,1,0.0,0.0,4,1,0,0,0,0,1,9750
b031cb9a-d528-4e70-975f-b9ffe678c732,14,207326,203870,0,27600,26850,5,9,6,8,2.5369491577148438,2.39925217628479,3,5,0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.6,77,97,0.09090909090909091,0.13402061855670103,3,0,3,4,4,5,1,0,0.0,0.0,4,4,0,0,0,0,1,750
b031cb9a-d528-4e70-975f-b9ffe678c732,15,225414,224973,0,11800,25050,1,13,9,5,1.446669340133667,1.576627492904663,3,5,1,0.6666666666666666,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.6,0.6,45,88,0.17777777777777778,0.125,3,1,1,5,7,4,2,0,0.0,0.0,1,5,0,0,0,0,1,-13250
b031cb9a-d528-4e70-975f-b9ffe678c732,16,266832,261578,0,4200,4250,0,3,1,2,0.6820913553237915,1.002799391746521,3,4,1,0.6666666666666666,0.75,0.0,0.25,0.0,0.0,0.0,0.25,0.4,0.4,45,71,0.15555555555555556,0.23943661971830985,0,0,0,1,3,2,0,0,0.0,0.0,0,0,0,0,1,0,0,-50
b031cb9a-d528-4e70-975f-b9ffe678c732,17,276074,-1,1,11600,18950,3,8,6,5,2.1179568767547607,1.3125580549240112,5,2,0,0.4,0.5,0.0,0.5,0.0,0.0,0.4,0.5,0.6,0.4,22,40,0.5,0.175,0,0,1,2,5,1,0,0,0.0,0.0,0,1,0,1,0,0,0,-7350
b031cb9a-d528-4e70-975f-b9ffe678c732,18,286415,-1,1,25600,8550,2,0,1,1,1.2888994216918945,0.7609472274780273,5,1,1,0.4,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.8,0.2,148,13,0.08783783783783784,0.38461538461538464,3,0,1,3,0,0,0,0,0.0,0.0,4,0,0,1,0,0,0,17050
b031cb9a-d528-4e70-975f-b9ffe678c732,19,295954,-1,1,31100,1200,7,3,7,3,0.7570654153823853,1.3702373504638672,5,1,1,0.4,1.0,0.2,0.0,0.0,0.0,0.4,0.0,0.8,0.2,58,28,0.1896551724137931,0.35714285714285715,3,0,3,1,1,0,0,0,0.0,0.0,4,0,0,1,0,0,0,29900
b031cb9a-d528-4e70-975f-b9ffe678c732,20,305828,-1,1,32550,22200,9,12,15,6,2.0969631671905518,3.342195749282837,5,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.2,95,49,0.14736842105263157,0.16326530612244897,4,0,5,5,4,4,0,0,0.0,0.0,4,1,0,1,0,0,0,10350
b031cb9a-d528-4e70-975f-b9ffe678c732,21,317018,-1,1,32950,12200,6,10,8,8,2.008284091949463,2.122836112976074,5,0,1,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.0,1.0,0.0,75,46,0.24,0.08695652173913043,5,0,4,4,4,3,2,1,0.0,0.0,4,3,0,1,0,0,0,20750
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,1,21202,15947,0,4200,3700,6,6,4,8,2.7147951126098633,2.6647567749023438,4,4,0,0.75,0.75,0.75,0.25,0.0,0.25,0.75,0.25,0.6,0.8,47,64,0.2127659574468085,0.171875,0,0,1,0,2,2,0,0,0.0,0.0,0,1,0,0,1,0,0,500
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,2,32185,-1,0,10650,19300,0,2,1,1,3.6069889068603516,0.6007454991340637,3,5,1,0.6666666666666666,0.4,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.4,0.4,0.8,42,101,0.2619047619047619,0.16831683168316833,2,0,0,1,1,1,2,0,0.0,0.0,1,3,0,0,0,0,1,-8650
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,3,38641,-1,0,2300,20950,2,0,1,1,1.1428070068359375,4.304518222808838,0,5,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,15,97,0.2,0.15463917525773196,2,0,1,0,1,1,1,0,0.0,0.0,0,2,0,0,0,0,1,-18650
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,4,56561,-1,1,28200,22650,0,8,6,2,3.26301646232605,0.4192258417606354,4,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8,0.2,89,115,0.10112359550561797,0.0782608695652174,3,0,2,4,5,5,1,0,0.0,0.0,4,5,0,0,0,1,0,5550
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,5,78363,73937,1,30150,25950,6,17,8,15,3.191769599914551,2.273122549057007,5,4,0,0.2,0.25,0.0,0.0,0.0,0.5,0.2,0.0,0.6,0.4,45,58,0.2222222222222222,0.20689655172413793,3,0,4,4,4,3,0,0,0.0,0.0,4,2,1,0,0,0,0,4200
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,6,89617,-1,1,28800,9200,10,5,9,6,1.907377004623413,2.9626142978668213,5,2,1,0.2,0.0,0.2,0.5,0.0,0.5,0.4,0.5,0.8,0.4,79,41,0.20253164556962025,0.1951219512195122,3,0,3,2,2,3,1,0,0.0,0.0,5,2,0,1,0,0,0,19600
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,7,106920,-1,1,31350,9650,7,14,7,14,2.616321086883545,2.6933207511901855,5,0,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101,14,0.12871287128712872,0.07142857142857142,2,0,2,2,3,3,0,0,0.0,0.0,5,1,0,1,0,0,0,21700
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,8,122736,-1,1,31350,26850,6,5,7,4,2.2351388931274414,0.4718480706214905,5,2,0,0.4,1.0,0.0,0.0,0.0,0.5,0.2,0.0,0.6,0.4,100,161,0.12,0.031055900621118012,4,0,4,4,4,4,0,0,0.0,0.0,3,5,0,1,0,0,0,4500
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,9,135325,-1,1,31350,8150,2,7,7,2,1.4524030685424805,0.6831080317497253,5,1,0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,73,15,0.1232876712328767,0.4,3,0,3,3,2,1,0,0,0.0,0.0,4,0,0,1,0,0,0,23200
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,10,152296,147041,0,31950,24900,6,2,6,2,0.6799271106719971,3.245983839035034,3,4,0,0.3333333333333333,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6,0.8,63,103,0.09523809523809523,0.11650485436893204,3,0,3,2,3,5,1,0,0.0,0.0,3,4,0,0,1,0,0,7050
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,11,169655,164402,0,30500,24900,4,5,6,3,2.2702701091766357,1.794732689857483,2,5,0,1.0,0.8,0.0,0.0,0.0,0.2,0.5,0.0,0.2,0.6,48,147,0.125,0.10204081632653061,2,0,2,4,5,4,3,0,0.0,0.0,5,3,0,0,1,0,0,5600
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,12,181898,-1,1,23550,27150,0,8,3,5,2.5897624492645264,0.3226219117641449,5,1,1,0.4,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.8,0.2,127,121,0.10236220472440945,0.049586776859504134,1,0,1,3,2,3,0,0,0.0,0.0,3,4,0,1,0,0,0,-3600
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,13,198568,-1,1,29600,23200,10,13,15,8,1.5381969213485718,1.7194768190383911,5,2,1,0.4,1.0,0.2,0.5,0.0,0.5,0.4,0.5,0.6,0.4,65,70,0.2,0.12857142857142856,3,0,5,5,6,3,0,0,0.0,0.0,5,2,0,1,0,0,0,6400
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,14,208228,-1,1,30650,10650,1,2,2,1,2.456305980682373,1.0375694036483765,5,1,1,0.4,1.0,0.2,0.0,0.0,0.0,0.4,0.0,0.8,0.2,132,19,0.09090909090909091,0.15789473684210525,3,0,2,1,1,2,0,0,0.0,0.0,5,0,0,1,0,0,0,20000
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,15,221795,218058,0,32450,23800,5,16,7,14,2.104137897491455,1.6270383596420288,1,5,0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.8,39,76,0.1794871794871795,0.17105263157894737,3,0,2,4,4,5,0,0,0.0,0.0,5,2,0,0,0,0,1,8650
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,16,262852,258521,1,3450,4400,0,0,0,0,0.0,0.0,5,4,1,1.0,0.75,0.2,0.25,0.0,0.0,0.2,0.5,0.6,0.6,54,53,0.25925925925925924,0.18867924528301888,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,-950
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,17,272398,-1,1,21800,15850,0,8,4,4,2.6130309104919434,0.8768188953399658,5,2,0,0.2,0.5,0.2,0.5,0.0,0.0,0.2,0.0,0.8,0.2,88,55,0.2159090909090909,0.23636363636363636,4,0,0,3,2,2,0,0,0.0,0.0,3,1,0,1,0,0,0,5950
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,18,284637,-1,1,24650,3300,4,0,3,1,0.602220356464386,5.172741413116455,5,1,1,0.4,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.2,80,20,0.175,0.2,3,0,2,2,0,0,0,0,0.0,0.0,4,0,0,1,0,0,0,21350
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,19,305838,300583,0,30300,24600,0,7,3,4,1.8496804237365723,1.1492946147918701,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,198,91,0.020202020202020204,0.02197802197802198,4,0,1,4,6,5,0,0,0.0,0.0,5,5,0,0,1,0,0,5700
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,20,323453,322819,0,31750,25300,6,7,7,6,1.2993764877319336,2.4899330139160156,4,5,1,0.5,0.6,0.0,0.4,0.0,0.0,0.0,0.4,0.6,0.6,110,120,0.12727272727272726,0.11666666666666667,5,0,4,5,8,3,1,0,0.0,0.0,5,5,0,0,0,0,1,6450
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,21,335793,-1,1,12750,25300,0,5,2,3,2.3471856117248535,2.065964937210083,5,2,1,0.0,1.0,0.2,0.5,0.0,0.0,0.0,0.5,0.6,0.4,61,74,0.29508196721311475,0.12162162162162163,1,0,1,1,7,4,0,0,0.0,0.0,0,3,0,1,0,0,0,-12550
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,22,347900,343945,0,28400,21500,13,14,7,20,2.9992172718048096,1.9946496486663818,3,5,1,0.6666666666666666,0.2,0.0,0.2,0.3333333333333333,0.2,0.6666666666666666,0.2,0.4,0.6,111,91,0.13513513513513514,0.18681318681318682,3,0,3,4,6,4,0,0,0.0,0.0,5,3,0,0,0,0,1,6900
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,23,368091,362838,0,12050,26350,3,13,6,10,2.1544759273529053,1.4689960479736328,3,4,1,1.0,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,0.3333333333333333,0.5,0.6,0.4,62,98,0.1935483870967742,0.11224489795918367,2,0,2,2,6,4,0,0,0.0,0.0,0,4,0,0,1,0,0,-14300
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,24,378357,-1,1,5450,27050,2,3,2,3,2.544792890548706,2.9454400539398193,5,1,1,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,40,29,0.35,0.13793103448275862,0,0,1,1,4,3,0,0,0.0,0.0,0,2,0,1,0,0,0,-21600
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,25,389878,-1,1,30850,1100,0,0,0,0,0.0,0.0,5,1,1,0.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,0.2,47,34,0.19148936170212766,0.29411764705882354,3,0,0,1,0,0,0,0,0.0,0.0,4,0,0,1,0,0,0,29750
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,26,400994,-1,1,33400,24250,4,27,15,16,2.4375948905944824,2.296562671661377,5,3,1,0.0,0.3333333333333333,0.0,0.0,0.2,0.6666666666666666,0.4,0.3333333333333333,0.4,0.6,97,54,0.10309278350515463,0.14814814814814814,2,0,2,3,7,4,0,0,0.0,0.0,3,2,0,1,0,0,0,9150
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,27,409283,-1,1,33200,2100,0,3,1,2,0.6925662159919739,0.9629899859428406,5,0,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99,13,0.15151515151515152,0.0,4,0,0,2,1,0,0,0,0.0,0.0,4,0,0,1,0,0,0,31100
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,28,431197,425942,0,33800,24900,1,12,7,6,2.390629529953003,0.856325089931488,3,3,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6,38,42,0.18421052631578946,0.16666666666666666,3,0,2,4,7,4,1,0,0.0,0.0,5,4,0,0,1,0,0,8900
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,29,445056,-1,1,33200,26150,8,16,12,12,2.803799867630005,1.549171805381775,5,3,1,0.4,0.3333333333333333,0.2,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.6,0.6,87,73,0.09195402298850575,0.0958904109589041,3,0,3,4,7,3,0,0,0.0,0.0,4,4,0,1,0,0,0,7050
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,30,460548,-1,1,30250,18000,2,15,6,11,3.134685754776001,1.1765094995498657,5,4,1,0.2,0.75,0.4,0.25,0.0,0.0,0.4,0.0,0.6,0.4,62,77,0.22580645161290322,0.11688311688311688,4,0,1,2,6,4,1,0,0.0,0.0,5,1,0,1,0,0,0,12250
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,1,13555,-1,1,3900,4250,0,7,4,3,3.484813690185547,0.6110366582870483,5,2,1,0.8,0.5,0.0,0.5,0.0,0.0,0.4,0.5,0.6,0.2,59,47,0.22033898305084745,0.2765957446808511,0,0,0,1,3,2,0,0,0.0,0.0,0,0,0,1,0,0,0,-350
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,2,24985,-1,1,20500,1100,4,0,4,0,1.4238920211791992,0.0,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102,11,0.1568627450980392,0.18181818181818182,0,0,2,1,0,0,0,0,0.0,0.0,1,0,0,1,0,0,0,19400
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,3,38654,35446,1,24400,23100,1,4,1,4,4.80237340927124,0.6714932918548584,5,1,1,0.2,0.0,0.2,0.0,0.2,0.0,0.2,1.0,0.8,0.2,82,27,0.21951219512195122,0.25925925925925924,2,0,2,2,1,1,0,0,0.0,0.0,2,1,1,0,0,0,0,1300
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,4,51164,-1,1,29800,8850,8,1,2,7,1.8240561485290527,3.5064187049865723,5,1,1,0.2,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8,0.2,55,16,0.21818181818181817,0.125,3,0,4,3,1,3,1,0,0.0,0.0,4,0,0,1,0,0,0,20950
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,5,70859,67117,1,32050,26350,6,3,2,7,0.21028205752372742,1.7096232175827026,5,3,1,0.4,0.3333333333333333,0.2,0.3333333333333333,0.0,0.0,0.2,0.0,0.8,0.4,59,57,0.13559322033898305,0.12280701754385964,4,0,6,4,6,5,1,0,0.0,0.0,5,4,1,0,0,0,0,5700
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,6,99489,94706,1,30050,23950,10,12,13,9,2.681394100189209,1.2551236152648926,4,5,1,0.25,0.4,0.25,0.2,0.0,0.0,0.5,0.4,0.4,0.8,113,120,0.09734513274336283,0.14166666666666666,5,0,6,5,6,3,0,0,0.0,0.0,5,2,1,0,0,0,0,6100
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,7,113828,-1,1,25400,26550,4,9,5,8,1.6297706365585327,1.4984989166259766,5,2,0,0.4,1.0,0.2,0.5,0.0,0.0,0.0,0.0,0.6,0.4,59,23,0.3559322033898305,0.08695652173913043,1,0,4,3,5,3,0,0,0.0,0.0,2,4,0,1,0,0,0,-1150
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,8,123262,120557,0,31150,12550,13,16,7,22,1.787017583847046,1.6936450004577637,2,5,0,0.0,0.6,0.0,0.2,0.5,0.2,0.5,0.2,0.4,0.6,105,66,0.10476190476190476,0.15151515151515152,1,0,3,2,4,3,1,0,0.0,0.0,5,2,0,0,0,0,1,18600
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,9,141429,-1,1,28050,28350,12,4,11,5,1.7164908647537231,2.8731067180633545,5,2,1,0.0,0.5,0.0,0.5,0.2,0.5,0.2,1.0,0.8,0.4,50,27,0.22,0.18518518518518517,0,0,4,2,2,3,1,0,0.0,0.0,1,1,0,1,0,0,0,-300
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,10,151796,-1,1,27450,25100,17,12,19,10,2.048630475997925,3.8520267009735107,5,2,1,0.4,0.5,0.0,0.0,0.2,1.0,0.2,0.5,0.8,0.4,84,36,0.14285714285714285,0.19444444444444445,3,0,5,3,5,3,1,0,0.0,0.0,3,0,0,1,0,0,0,2350
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,11,163441,158687,1,29750,11850,7,10,8,9,2.437077522277832,1.2711100578308105,5,3,1,0.2,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6,0.3333333333333333,0.4,0.4,101,40,0.0891089108910891,0.225,4,0,3,2,4,3,0,0,0.0,0.0,4,2,1,0,0,0,0,17900
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,12,178476,-1,1,29050,27150,3,14,7,10,2.117072105407715,1.6296590566635132,5,2,0,0.2,0.5,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.2,71,44,0.15492957746478872,0.18181818181818182,3,0,2,2,7,5,0,0,0.0,0.0,3,4,0,1,0,0,0,1900
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,13,194624,-1,1,30350,22400,6,10,6,10,1.4761914014816284,1.7402909994125366,5,3,1,0.2,1.0,0.2,0.0,0.4,0.0,0.0,0.0,0.8,0.4,128,66,0.1171875,0.13636363636363635,5,0,4,4,4,4,0,0,0.0,0.0,7,0,0,1,0,0,0,7950
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,14,208299,206731,0,29950,20300,23,6,12,17,1.439523696899414,2.478307008743286,3,5,1,0.3333333333333333,0.4,0.0,0.4,0.6666666666666666,0.4,0.0,0.2,0.6,0.6,115,119,0.09565217391304348,0.15126050420168066,3,0,7,4,4,4,0,0,0.0,0.0,5,2,0,0,0,0,1,9650
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,15,227030,-1,1,20150,26550,13,9,10,12,2.6296486854553223,2.268075942993164,5,3,1,0.2,0.6666666666666666,0.0,0.3333333333333333,0.2,0.3333333333333333,0.2,0.3333333333333333,0.6,0.4,63,53,0.23809523809523808,0.1509433962264151,4,0,5,5,5,2,0,0,0.0,0.0,3,2,0,1,0,0,0,-6400
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,16,238275,233382,0,4250,4450,0,5,3,2,3.5935733318328857,1.3012514114379883,4,5,0,1.0,0.6,0.25,0.2,0.0,0.2,0.25,0.0,0.6,0.8,57,48,0.17543859649122806,0.2916666666666667,0,0,0,0,2,1,0,2,0.0,0.0,0,0,0,0,0,0,1,-200
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,17,253396,248144,0,11650,18850,0,5,1,4,0.22398608922958374,1.61281418800354,3,4,0,0.3333333333333333,0.75,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.6,0.8,36,153,0.4166666666666667,0.12418300653594772,2,0,0,2,4,4,0,0,0.0,0.0,0,3,0,0,1,0,0,-7200
0839a031-0e2c-4c03-b4bc-b5ba05fe669a,18,270738,-1,1,15950,23800,2,11,1,12,0.16214576363563538,0.7176089286804199,5,3,1,0.6,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.4,0.2,48,85,0.2708333333333333,0.1411764705882353,3,0,1,2,6,4,0,0,0.0,0.0,1,3,0,1,0,0,0,-7850
